,gid,aid,fen,move,annotation
2818,150,10,r1n1k2r/pp3pp1/2pbb3/3p3p/3P3P/2PBNP2/PP3KP1/R1B4R b kq -,c2e3,"The players seems to be content to move the pace at glacier speed so far in this game.  The problem is how to break through or make progress without big risks? So for example, if Black plays 20...Ne7 to defend the f5 square, what can white do?"
2819,150,11,r3k2r/pp2npp1/2pbb3/3p3p/3P3P/2PBNPP1/PP3K2/R1B4R b kq -,g2g3,"One has to admire Caruana's preparation and work ethic. He has always been a very hard worker ever since I knew him back when he was 6 years old. He is the example of how to maximize his talent through hard work. 
Caruana started playing rated chess at my Chess Center in NY. He won just 1 game out of 4 in his 1st ever tournament. He went home to train harder, came back and scored 1 win out of 3 in his 2nd tournament against tougher competition. He kept on improving and not giving up."
2820,150,12,r3k2r/pp2npp1/3bb3/2pp3p/3P3P/2P1NPP1/PPB2K2/R1B4R b kq -,d3c2,"So finally, will we see the position opening up and maybe some actions? "
2821,150,13,r2r2k1/pp2npp1/3bb3/2pp3p/3P3P/2P1NPP1/PPB2K2/R1BR4 w - -,f8d8,"This type of position is very difficult for many players, especially club players. When to break, when to exchange pawns, and to shift the dynamic of the position to favor you. I have news for you. It is hard for the grandmasters too!"
2822,150,14,2rr2k1/pp2npp1/3bb3/3p3p/3P3P/1B3PP1/PP3KN1/R1BR4 b - -,c2b3,Black has a very strong f5 square. I think Carlsen needs to start trading some minor pieces before the position becomes dangerous. Caruana's pieces are better placed.
2823,150,15,2rr2k1/pp3pp1/2nbb3/3p3p/3P3P/1B3PP1/PP3KN1/R1BR4 w - -,e7c6,"If this is the best White can get then it is an opening success for Black.
Carlsen may want to trade his dark square Bishop. So perhaps 27. Bg5 f6 then 28. Bf4 just to provoke f6. He wants his own Knight on f4. "
2824,150,16,2rr2k1/pp3pp1/2nbb3/3p3p/3P1B1P/1B3PP1/PP3KN1/R2R4 b - -,c1f4,Same idea of trading the dark square Bishop. But I prefer Black's pawn to be on f6 instead of f7. 
2825,150,17,2rr2k1/pp3pp1/3bb3/n2p3p/3P1B1P/1B3PP1/PP3KN1/R2R4 w - -,c6a5,"All of sudden, the White Bishop on b3 has limited squares to go to. Caruana has to be really happy with his position. To have this position in the 1st of 2 consecutive black games is great! 
​I am curious to know the mindset of Carlsen's team up to now. They surely cannot be happy with the type of positions he has been getting out of the openings. It is clear that team Caruana has done a better job with opening preparation. But because Carlsen is so good, he is doing fine so far."
2826,150,18,2rr2k1/pp3pp1/4b3/n2p3p/1b1P1B1P/1B3PP1/PP3KN1/R1R5 w - -,d6b4,"Black does not want to trade, especially the dark square Bishop. He wants to maintain the pressure. It is much easier to play with the Black side now. Carlsen has to go into holding this game mode as White has no concrete plan to play for any kind of advantage. As I said a few moves earlier, it is in Carlsen's interest to trade some minor pieces off. Otherwise, Caruana may have to much play. But as you can see, Caruana is wise not to trade. He thinks he has chances to play for a win here, or at least at no risk. "
2827,150,19,2rr2k1/pp3pp1/4b3/3p3p/1bnP1B1P/5PP1/PP3KN1/R1RB4 w - -,a5c4,"It would be crazy for anyone to suggest that Carlsen is happy with his current position with White. I am sure that it is a disappointment for him so far in this game, and a draw will be good here for Carlsen."
2828,151,0,r1bqkbnr/pp1ppp1p/2n3p1/1Bp5/4P3/5N2/PPPP1PPP/RNBQK2R w KQkq -,g7g6,These guys really want to prove something! Men!  #CarlsenCaruana 
2829,151,1,r1bqkbnr/pp1ppp1p/2n3p1/1Bp5/4P3/5N2/PPPP1PPP/RNBQ1RK1 b kq -,e1g1,This is the first change from Fabiano's previous White games in this match. In games 1 and 3 he played 4.Bxc6 
2830,151,2,r1bqk1nr/pp1p1pbp/2n3p1/1Bp1p3/1P2P3/5N2/P1PP1PPP/RNBQR1K1 b kq b3,b2b4,"The last time Magnus faced this off-beat gambit line was in 2005!  6...cxb4 7. a3 Nge7 8. axb4 O-O 9. Bxc6 bxc6 10. Bb2 d6 11. d4 f6 12. Nbd2 Be6 13. c4 g5 14. Qc2 Ng6 15. Nf1 g4 16. N3d2 f5 17. dxe5 dxe5 18. exf5 Bxf5 19. Ne4 Nf4 20. Rad1 Qh4 21. Nfg3 Bg6 22. Rd7 Rad8 23. Rxg7+ Kxg7 24. Bxe5+ Kg8 25. Ba1 Ne6 26. c5 Rd5 27. b5 Qe7 28. bxc6 Rxc5 29. Qa4 Bxe4 30. Qxe4 Qf7 31. Qxg4+ Qg6 32. Qe2 Rxc6 33. Qe5 Ng7 34. h4 Qf7 35. Rf1 Re6 36. Qd4 Re7 37. h5 h6 38. Qd6 Qe6 39. Qd4 Ref7 40. Qc3 Qg4 41. Qe5 Kh7 42. Qb5 Qxg3 43. fxg3 Rxf1+ 44. Qxf1 Rxf1+ 45. Kxf1 Nxh5 46. g4 Nf4 47. Bc3 Nd5 48. Bd2 Kg6 49. Ke2 a6 50. Kd3 Nf6 51. Kc4 Nxg4 52. Bxh6 {1/2-1/2 (52) Stellwagen, D (2524)-Carlsen, M (2553) Wijk aan Zee 2005 
Smelling the home-prep rat from Caruana, Carlsen decided to take with the Knight instead. "
2831,151,3,r1bqk1nr/pp1p1pbp/6p1/1Bp1p3/1n2P3/5N2/P1PP1PPP/RNBQR1K1 w kq -,c6b4,But Caruana responded instantly with 
2832,151,4,r1bqk1nr/pp1p1pbp/6p1/1Bp1p3/1n2P3/5N2/PBPP1PPP/RN1QR1K1 b kq -,c1b2,This sends a clear message to Carlsen that he prepared for this too. So it is a deep psychological mind-game! 
2833,151,5,r1bqk1nr/1p1p1pbp/p5p1/1Bp1p3/1n2P3/P4N2/1BPP1PPP/RN1QR1K1 b kq -,a2a3,This is an important intermediate move. Otherwise White would have lost the initiative. Caruana is playing pretty fast. So it is clear that he is still in his book. Carlsen is slowly trying to figure out how to avoid the pitfalls in the Caruana dangerous opening web! 
2834,151,6,r1bqk1nr/1p1p1pbp/6p1/1pp1p3/1P2P3/5N2/1BPP1PPP/RN1QR1K1 b kq -,a3b4,A possible continuation 9... Rxa1 10. Bxa1 d6 11. bxc5 Ne7 12. cxd6 Qxd6 
2835,151,7,2bqk2r/1p2npbp/3p2p1/1pP1p3/4P3/5N2/2PP1PPP/BN1QR1K1 w k -,g8e7,"Carlsen is following the line I suggested. He has to be a little patient dealing with the double b pawn. But with correct play, he should be OK."
2836,151,8,2bqk2r/1p2npbp/3p2p1/2P1p3/1pQ1P3/5N2/2PP1PPP/BN2R1K1 b k -,e2c4,"It is interesting to see the pace of Caruana. He is playing extremely fast no matter how Carlsen tried to deviate. This is World Championship mind-games at the highest level. This speed can really put doubts in the opponent's mind.  I do not envy Magnus at the moment. He has clearly walked in to Fabiano's home prep. And this line is a lot sharper and more concrete than some of the previous games we have seen in this match. 12. Qe2 This was a novelty compared to an earlier game (12. cxd6 Qxd6 13. d4 exd4 14. Bxd4 O-O Polschikov, A (2270) - Anoshkin, A (2386) Pardubice
2007 where Black had no problems). 
​Something like this would lead to an equal position 13... Qa5 14. cxd6 Be6 15. Qc7 Qxc7 16. dxc7 Nc6. "
2837,151,9,2b1k2r/1p2npbp/3p2p1/q1P1p3/1pQ1P3/5N2/2PP1PPP/BN2R1K1 w k -,d8a5,"Carlsen once again followed the move I suggested and with correct play, he can equalize and hold in spite of getting into Caruana's book. He is not a World Champion for no reason  Carlsen is like 007. He knows how to get out of trouble "
2838,151,10,4k2r/1p2npbp/3Pb1p1/q3p3/1pQ1P3/5N2/2PP1PPP/BN2R1K1 w k -,c8e6,"Both players are following the variation I suggested above. I think Carlsen is out of trouble and his position should be OK now. Caruana's is finally thinking. That could only mean 2 things: 1) He is trying to remember his analysis 2) He is out of his opening prep. So now, play ball, mano a mano! "
2839,151,11,4k2r/1pP1npbp/4b1p1/4p3/1p2P3/5N2/2PP1PPP/BN2R1K1 b k -,d6c7,"They are still following exactly what I suggested. First, Caruana sacrificed a pawn. Now Carlsen gave back the pawn and sacrificed a pawn. He will have no problem winning the c7 pawn back. I must have had a crystal ball  Position is equal  After Nc6 to defend the e5 pawn, Black will recapture the pawn on c7. No problem at all. "
2840,151,12,4k2r/1pP2pbp/2n1b1p1/4p3/1p2P3/2P2N2/3P1PPP/BN2R1K1 b k -,c2c3,"Now Carlsen CANNOT take on c3. This will give Caruana an extra tempo with 18. Nxc3 and the Knight can defend the c7 dangerous pawn. Therefore, Carlsen must ignore and play 17...Kd7 18. cxb4 Ra8 =  I think 17. Rd1 or 17. d4 would have been a little better. Now, Carlsen has consolidated his position, have a dangerous Bishop pair, and a comfortable endgame. "
2841,151,13,r7/1pPk1pbp/2n1b1p1/4p3/1P2P3/5N2/3P1PPP/BN2R1K1 w - -,h8a8,"Now I like Carlsen's position better. It is easier to play. He has more than enough compensation for the temporary sacrificed pawns. All of a sudden, the tide has turned. After an inferior 17. c3, Caruana now has a problem finding good squares for his pieces. He has to be extremely careful and it is now Carlsen's turn to strike back. The momentum has shifted after the promising opening surprise.
After 18...Ra8, Caruana is spending a lot of time. He now realizes that in spite of being temporarily up 2 pawns, he could be in trouble. The best move now is 19. Bc3 but then his Knight has no place to go. A big mess! So the cause is 17. c3 His pieces are in a tight space."
2842,151,14,r7/1pk2pbp/2n1b1p1/4p3/1P2P3/2BP1N2/5PPP/1N2R1K1 b - -,d2d3,"The instinctive move to try to free up the d2 square for the Knight on b1 may not be perfectly timed. I think Caruana was better suited to play more actively with 20. Rc1 threatening the e5 pawn due to the pin, or perhaps 20. Ng5.
Now, if Carlsen finds 20...b5, he will block the b4 pawn, and in a few moves, he can take it after f6 defending the e5 pawn, then Bf8. Then white will have problems dealing with the passed b pawn and Black's Bishop pair. "
2843,151,15,r7/1p3pbp/1kn1b1p1/4p3/1P2P3/2BP1N2/5PPP/1N2R1K1 w - -,c7b6,"Wow! I cannot believe that was what Carlsen played after spending so much time for this move. This is the key difference between Carlsen at his peak and the Carlsen now. He was so much more lethal then with this type of position.
I would really be interested to find out what went on in Carlsen's mind not to play 20...b5, eventually winning back the b4 pawn, and have a passed b pawn with a pair of Bishop supporting it! A real big miss for Carlsen here! 
Now Caruana will have time to consolidate and hold. 
In chess, just like in other sports, momentum is so important. Neither of these 2 players ""float like a butterfly or sting like a bee"" so far in this match. It is more like float like a hippo and sting like a mosquito. "
2844,151,16,r7/1p3pbp/1kn1b1p1/4p3/1P2P3/3P1N2/3B1PPP/1N2R1K1 b - -,c3d2,"The good news is neither has made a big leap so far so the match is still even. This shows the tremendous pressure these players are facing in a World Championship. It is much easier for the fans to watch at home.  I remember the emotions I had to overcome in the first few games in my World Championship match in 1996. After I got the momentum, it was crushing the rest of the way. So the one who scores first in this match will have a huge boost. 
​Black cannot really take advantage of the backward d3 pawn with Rd8 yet because of Be3+ followed by Rd1. "
2845,151,17,3r4/1p3pbp/1kn1b1p1/4p3/1P2P3/3P1N2/3B1PPP/1N2R1K1 w - -,a8d8, So now I expect 22. Be3+
2846,151,18,3r4/1p3pbp/1kn1b1p1/4p3/1P2P3/3PBN2/5PPP/1N2R1K1 b - -,d2e3,Now there is an interesting possibility of 22... Kb5 23. Nc3+ Kxb4 24. Nd5+ Bxd5 25. exd5 Rxd526. Rb1+ Kc3 27. Rxb7 Nd8 28. Rc7+ Kxd3. Carlsen will be up a pawn but Caruana will have no issue holding this game.
2847,151,19,3n4/1R3pbp/6p1/3rp3/8/2kPBN2/5PPP/6K1 w - -,c6d8,The players followed my suggested line. Caruana should be able to hold this game in spite of being a pawn down.
2848,152,0,rnbqkbnr/1p1p1ppp/p3p3/8/3NP3/8/PPP2PPP/RNBQKB1R w KQkq -,a7a6,"The Kan variation, which I'd never heard of before this game. Presumably, 2...e6 is in preparation for d5 at some point. The Sicilian is one of those games I never understand!"
2849,152,1,rnbqkbnr/1p1p1ppp/p3p3/8/3NP3/2N5/PPP2PPP/R1BQKB1R b KQkq -,b1c3,So I just develop.
2850,152,2,rnb1kbnr/1pqp1ppp/p3p3/8/3NP3/2N5/PPP2PPP/R1BQKB1R w KQkq -,d8c7,A suspiciously early Queen move. I know the Black Queen often goes here in the Sicilian - one of the reasons I don't understand it - but to bring it out first is surely suspect?
2851,152,3,rnb1kbnr/1pqp1ppp/p3p3/8/3NP3/2NB4/PPP2PPP/R1BQK2R b KQkq -,f1d3,"Basic, really; i want to castle, so the Bishop needs to come out, and on c4 it can be driven away."
2852,152,4,rnb1kb1r/1pqp1ppp/p3pn2/8/3NPP2/2NB4/PPP3PP/R1BQK2R b KQkq f3,f2f4,Black's rather slow development leads me to claim extra space in the centre.
2853,152,5,rnb1kb1r/1pq2ppp/p2ppn2/8/3NPP2/2NB4/PPP3PP/R1BQK2R w KQkq -,d7d6,Seems Black doesn't want to open up the centre; he just wants a solid defence. This rather concedes a lot of space to White.
2854,152,6,rnb1kb1r/1pq2ppp/p2ppn2/8/3NPP2/2NB4/PPP3PP/R1BQ1RK1 b kq -,e1g1,"Favourite in the database is 8.Qf3, but I decide to avoid my common weakness of failing to castle early enough."
2855,152,7,rnb1kb1r/2q2ppp/p2ppn2/1p6/3NPP2/2NB4/PPP3PP/R1BQ1RK1 w kq b6,b7b5,"Black plays the best reply from the database, aiming at driving the Knight on c3 away with b4 at some point. But he still has three undeveloped minor pieces, so he can push pawns all he wants for me."
2856,152,8,rnb1kb1r/2q2ppp/p2ppn2/1p6/3NPP2/P1NB4/1PP3PP/R1BQ1RK1 b kq -,a2a3,Rather stops b4 in its tracks.
2857,152,9,rn2kb1r/1bq2ppp/p2ppn2/1p6/3NPP2/P1NB4/1PP3PP/R1BQ1RK1 w kq -,c8b7,Now Black gets out one Bishop onto a fine diagonal.
2858,152,10,rn2kb1r/1bq2ppp/p2ppn2/1p6/3NPP2/P1NBB3/1PP3PP/R2Q1RK1 b kq -,c1e3,"I get my last piece out too. We are still in the database, something that happens a lot, I've noticed, with the Sicilian. It's so common games can head into the middle game without any new variation."
2859,152,11,rn2kb1r/1bqn1ppp/p2pp3/1p6/3NPP2/P1NBB3/1PP3PP/R2Q1RK1 w kq -,f6d7,"Now Black finds a new move. But is it a good one? He's left his two remaining undeveloped pieces on their home squares and moved this Knight a second time. (The only two databse moves were 10...Nbd7 and 10...Be7, either of which seem better than the move played. If this is to aim at c5 it could have been done with the other Knight."
2860,152,12,rn2kb1r/1bqn1ppp/p2pp3/1p6/3NPP2/P1NBBQ2/1PP3PP/R4RK1 b kq -,d1f3,"Since this seemed popular earlier there seems no reason to avoid it now. Going to h5 would have been more aggressive, now the f6 Knight has been moved, perhaps forcing it to return and drive away the Queen."
2861,152,13,rn2kb1r/1bq2ppp/p2pp3/1pn5/3NPP2/P1NBBQ2/1PP3PP/R4RK1 w kq -,d7c5,"Yes, he's headed to c5. But why with this Knight? I still don't know."
2862,152,14,rn2kb1r/1bq2ppp/p2pp3/1pn5/3NPP2/P1NBBQ2/1PP3PP/3R1RK1 b kq -,a1d1,"Rather short-sighted, in retrospect; if I'm happy to give up the rather confined Bishop for the thrice-moved Knight - and I am - the Rook would have been better placed on c1."
2863,152,15,rn2kb1r/1bq2ppp/p2pp3/1p6/3NPP2/P1NPBQ2/1P4PP/3R1RK1 b kq -,c2d3,"Because, I belatedly decide, capturing with the Rook doesn't look good. This gave Black cause to ponder though."
2864,152,16,r3kb1r/1bqn1ppp/p2pp3/1p6/3NPP2/P1NPBQ2/1P4PP/3R1RK1 w kq -,b8d7,"Now the other Knight joins the fray, maybe heading to f6, in which case the original f6 Knight has been rather wasted."
2865,152,17,r3kb1r/1bqn1ppp/p2pp3/1p3P2/3NP3/P1NPBQ2/1P4PP/3R1RK1 b kq -,f4f5,"I decide to open up a file, if I can, and take advantage of a King that can't castle K-side."
2866,152,18,r3kb1r/1bqn1ppp/p2p4/1p2pP2/3NP3/P1NPBQ2/1P4PP/3R1RK1 w kq -,e6e5,"Black isn't going for that, understanably. But that centrally placed Knight couldn't have been maintained on d4 very much longer anyway."
2867,152,19,r3kb1r/1bqn1ppp/p2p4/1p2pP2/4P3/P1NPBQ2/1P2N1PP/3R1RK1 b kq -,d4e2,"So I retreat it, with the possibility of having it join a K-side attack via g3 at some point."
2868,153,0,r1bqkbnr/pp2pp1p/2p3p1/2p5/4P3/5N2/PPPP1PPP/RNBQK2R w KQkq -,d7c6,"Here we go, we have a repeat of game 1. The question is who will uncork the first novelty? Very interesting psychological play by both players! Game on!
​The first deviation is"
2869,153,1,r1bqk1nr/pp2ppbp/2p3p1/2p5/4P3/3P1N2/PPP2PPP/RNBQ1RK1 b kq -,e1g1," instead of 6. h3. Surprise!  It is nothing special chesswise, but clearly Caruana did not want to repeat the potential problems of game 1. "
2870,153,2,r1b1k1nr/ppq1ppbp/2p3p1/2p5/4P3/3P1N2/PPP2PPP/RNBQ1RK1 w kq -,d8c7,"It is interesting that Carlsen played this right away. Immediately, it is putting doubt in his opponent's head. Carlsen wants to show that he expected 6. 0-0 and is fully prepared for it. So Caruana now must think how to avoid possible home prep. A complete mind game! More common moves are 6...Nf6 or 6...e5."
2871,153,3,r1b1k1nr/ppq2pbp/2p3p1/2p1p3/4P3/3P1N2/PPP2PPP/RNBQR1K1 w kq e6,e7e5,"After 7 Re1 e5 the game is back to similar territory as with 6...e5. Transposition of moves.
Caruana seems to have returned to his childhood favorite...
Back in 2004 he has played this same line, but there his opponent played 6...e5
[Event ""Budapest FS06 IM""]
[Date ""2004.06.08""]
[Round ""4""]
[White ""Caruana, Fabiano""]
[Black ""Martini, Balazs""]
[Result ""1-0""]
[ECO ""B31""]
[WhiteElo ""2140""]
[BlackElo ""2289""] 
1 e4 c5 2. Nf3 Nc6 3. Bb5 g6 4. Bxc6 dxc6 5. O-O Bg7 6. d3 e5 7. Be3 Qe7 8. h3 Nf6 9. Nc3 O-O 10. a4 b6 11. Nd2 Nh5 12. a5 Rb8 13. axb6 axb6 14. Ne2 Qc7 15. c3 Nf4 16. Bxf4 exf4 17. d4 Rd8 18. Nf3 Qe7 19. Qc2 g5 20. e5 Be6 21. c4 h6 22. Rad1 Rd7 23. Rd2 b5 24. cxb5 Rxb5 25. Nc3 Rb4 26. dxc5 Rxd2 27. Qxd2 Qxc5 28. Re1 Qb6 29. Ra1 Qb8 30. Nd4 Rxb2 31. Qd3 Qxe5 32. Nxc6 Qc5 33. Ra8+ Bf8 34. Ne4 Qxc6 35. Qd8 Qxa8 36. Qxa8 Rb1+ 37. Kh2 Rb4 38. Nf6+ Kg7 39. Qa1 Kg6 40. Ne8 Rb8 41. Nc7 Rb6 42. Qa8 Bg7 43. Qg8 Bd7 44. h4 gxh4 45. Nd5 Rf6 46. Ne7+ 1-0"
2872,153,4,r1b1k1nr/ppq2pbp/2p3p1/2p1p3/4P3/P2P1N2/1PP2PPP/RNBQR1K1 b kq -,a2a3,"World Championship play versus tournament play is so different. The preparation level for a 12-game match, or 14 in my match in 1996, is so much deeper and intense. There are a lot of guess work by both teams. The team with better guesses and better prep has big advantage!  The 8. a3 the idea is to prepare b2-b4 and after the exchange on b4, opening the a-file 
More common is first 8. Be3 b6 and then 9. a3.
Carlsen needs to make a decision: allow b2-b4 and just continue developing on the Kingside or try to prevent it with a7-a5
"
2873,153,5,r1b1k2r/ppq2pbp/2p2np1/2p1p3/4P3/P2P1N2/1PP2PPP/RNBQR1K1 w kq -,g8f6,"Now the logical follow up is 9. b4
It is too late to play 9. Be3 as then Black has 9...c4 and if 10. dxc4 Nxe4."
2874,153,6,r1b1k2r/ppq2pbp/2p2np1/2p1p3/1P2P3/P2P1N2/2P2PPP/RNBQR1K1 b kq b3,b2b4,Now we will see a completely different dynamic as in game 1.
2875,153,7,r1b2rk1/ppq2pbp/2p2np1/2p1p3/1P2P3/P2P1N2/2P2PPP/RNBQR1K1 w - -,e8g8,"Sacrificing (temporarily) the pawn on c5. Interestingly even though we are out of official theory, but so far both sides are playing rather fast. If White captures the pawn with 10. bxc5, Black will win the pawn back soon enough after 10...Nd7 11. Be3 and f5! followed by chasing the Bishop away with f5-f4. "
2876,153,8,r1b2rk1/ppq2pbp/2p2np1/2p1p3/1P2P3/P2P1N2/2PN1PPP/R1BQR1K1 b - -,b1d2,"I prefer the white side here. It is a little easier to play, but of course far from anything decisive. Carlsen spent quite a bit of time here. What to do? 10...cxb4, 10...Nd7, 10...Be6 or even 10...Bg4. Choices, choices! "
2877,153,9,r4rk1/ppq2pbp/2p2np1/2p1p3/1P2P1b1/P2P1N2/2PN1PPP/R1BQR1K1 w - -,c8g4,"The idea is to take some pressure off the e5 pawn. If 11. h3 then Bxf3. The c8 Bishop has very little play, so to exchange it for the Knight on f3 is not a bad idea. White is slightly better in this position. Perhaps Carlsen will change his opening choice in game 5? 
This is certainly a much better white game for Caruana than game 1. It clearly seems to me that he got a hold of his footing after a strong game 2. Even though there is no decisive result so far, the momentum has swung quite a bit."
2878,153,10,r4rk1/ppq2pbp/2p2np1/2p1p3/1P2P3/P2P1N1P/2P2PP1/R1BQR1K1 b - -,d2f3,"As expected, Carlsen exchanged his Bishop for the Knight. One of the things I do not understand sometimes in World Championship play is why some players insist of repeating the same opening choices? This is another underwhelm opening choice for Carlsen. "
2879,153,11,r4rk1/1pq2pbp/2p2np1/p3p3/1P2P3/3P1N1P/2P2PP1/R1BQR1K1 w - a6,a7a5,"This is basically survival mode. Carlsen hopes to trade a lot of pieces off to hold the endgame. He needs to mix things up drastically in the next few games. The missed opportunity in game 1 now looms larger. Having said that, Caruana needs to find a way to convert while Carlsen is still wobbling. Otherwise, the momentum will shift back. Sometimes, 1 move in 1 game can change the entire outcome of a match this important! "
2880,153,12,5rk1/1pq2pbp/2p2np1/r3p3/4P3/3P1N1P/2P2PP1/R1BQR1K1 w - -,a8a5,"Unless one has played in long Classical World Championship matches, it is hard for most chess players to understand the importance of psychology, home preparation, momentum, and other rarely seen off the board factors. 
Carlsen has a big edge in match experience, but Caruana has adjusted very well after a shaky game 1. Big kudos to his team for preparing him nicely. This now has become a really interesting psychological battle. "
2881,153,13,r4rk1/1pq2pbp/2p2np1/4p3/4P3/3P1N1P/2PB1PP1/R2QR1K1 w - -,a5a8,Caruana will try to put his Bishop on c3 and Queen on b2 to put pressure on both e5 and b7 pawns. 
2882,153,14,r4rk1/1pqn1pbp/2p3p1/4p3/1Q2P3/3P1N1P/2PB1PP1/R3R1K1 b - -,b1b4,"White is slightly better and has a more comfortable position, it should be hold-able for Carlsen. "
2883,153,15,r3r1k1/1pqn1pbp/2p3p1/4p3/1Q2P3/3P1N1P/2PB1PP1/R3R1K1 w - -,f8e8,What to do? White is better. White has space advantage. White has better pawn structure. But how to take advantage of it? This is what Carlsen is counting on. Black can sit back and defend. 
